AGS,Jahr,Anlagen_kumuliert,Nettoleistung_kW_kumuliert,Wind_Density_kW_km2_kumuliert
03457,1966,0,0,0
03457,1967,0,0,0
03457,1968,0,0,0
03457,1969,0,0,0
03457,1970,0,0,0
03457,1971,0,0,0
03457,1972,0,0,0
03457,1973,0,0,0
03457,1974,0,0,0
03457,1975,0,0,0
03457,1976,0,0,0
03457,1977,0,0,0
03457,1978,0,0,0
03457,1979,0,0,0
03457,1980,0,0,0
03457,1981,0,0,0
03457,1982,0,0,0
03457,1983,0,0,0
03457,1984,0,0,0
03457,1985,0,0,0
03457,1986,0,0,0
03457,1987,0,0,0
03457,1988,0,0,0
03457,1989,0,0,0
03457,1990,1,80,0.07368450138618968
03457,1991,1,80,0.07368450138618968
03457,1992,1,80,0.07368450138618968
03457,1993,1,80,0.07368450138618968
03457,1994,1,80,0.07368450138618968
03457,1995,3,1080,0.9947407687135607
03457,1996,4,1305,1.201978428862219
03457,1997,4,1305,1.201978428862219
03457,1998,11,11805,10.873069235799615
03457,1999,30,37305,34.360004052647575
03457,2000,30,37305,34.360004052647575
03457,2001,34,44505,40.99160917740465
03457,2002,40,55005,50.66269998434204
03457,2003,49,71405,65.76802276851093
03457,2004,50,73405,67.61013530316566
03457,2005,51,73415,67.61934586583894
03457,2006,60,94115,86.68521059951553
03457,2007,60,94115,86.68521059951553
03457,2008,61,94215,86.77731622624826
03457,2009,61,94215,86.77731622624826
03457,2010,61,94215,86.77731622624826
03457,2011,61,94215,86.77731622624826
03457,2012,69,109494.4,100.85050335725009
03457,2013,76,125594.4,115.67950926122076
03457,2014,76,125594.4,115.67950926122076
03457,2015,77,128644.4,118.48873087656924
03457,2016,94,175744.2,161.87029685643498
03457,2017,105,199504.2,183.7545937681333
03457,2018,111,222854.2,205.2612576102274
03457,2019,111,222854.2,205.2612576102274
03457,2020,111,222854.2,205.2612576102274
03457,2021,111,222854.2,205.2612576102274
03457,2022,114,229434,211.32162363798804
03457,2023,114,229434,211.32162363798804
03458,1960,0,0,0
03458,1961,0,0,0
03458,1962,0,0,0
03458,1963,0,0,0
03458,1964,0,0,0
03458,1965,0,0,0
03458,1966,0,0,0
03458,1967,0,0,0
03458,1968,0,0,0
03458,1969,0,0,0
03458,1970,0,0,0
03458,1971,0,0,0
03458,1972,0,0,0
03458,1973,0,0,0
03458,1974,0,0,0
03458,1975,0,0,0
03458,1976,0,0,0
03458,1977,0,0,0
03458,1978,0,0,0
03458,1979,0,0,0
03458,1980,0,0,0
03458,1981,0,0,0
03458,1982,0,0,0
03458,1983,0,0,0
03458,1984,0,0,0
03458,1985,0,0,0
03458,1986,0,0,0
03458,1987,0,0,0
03458,1988,0,0,0
03458,1989,0,0,0
03458,1990,0,0,0
03458,1991,0,0,0
03458,1992,0,0,0
03458,1993,0,0,0
03458,1994,1,150,0.1408662334247399
03458,1995,1,150,0.1408662334247399
03458,1996,1,150,0.1408662334247399
03458,1997,1,150,0.1408662334247399
03458,1998,2,1650,1.5495285676721386
03458,1999,4,4650,4.3668532361669365
03458,2000,12,18300,17.185680477818266
03458,2001,16,25900,24.32290297133842
03458,2002,28,47500,44.60764058450096
03458,2003,28,47500,44.60764058450096
03458,2004,38,64950,60.99507907291237
03458,2005,44,76950,72.26437774689155
03458,2006,50,88950,83.53367642087075
03458,2007,51,91250,85.69362533338342
03458,2008,51,91250,85.69362533338342
03458,2009,52,93250,87.57184177904662
03458,2010,53,95250,89.45005822470982
03458,2011,56,101850,95.64817249539837
03458,2012,61,113350,106.44791705796177
03458,2013,63,117350,110.20434994928816
03458,2014,64,118150,110.95563652755344
03458,2015,65,120450,113.11558544006613
03458,2016,93,213450,200.45265016340485
03458,2017,96,223800,210.1724202697119
03458,2018,99,234150,219.89219037601896
03458,2019,100,237350,222.89733668908008
03458,2020,106,253950,238.48653318808462
03458,2021,106,253950,238.48653318808462
03458,2022,111,271200,254.68615003192969
03458,2023,120,319130,299.6976071522482
03459,1960,0,0,0
03459,1961,0,0,0
03459,1962,0,0,0
03459,1963,0,0,0
03459,1964,0,0,0
03459,1965,0,0,0
03459,1966,0,0,0
03459,1967,0,0,0
03459,1968,0,0,0
03459,1969,0,0,0
03459,1970,0,0,0
03459,1971,0,0,0
03459,1972,0,0,0
03459,1973,0,0,0
03459,1974,0,0,0
03459,1975,0,0,0
03459,1976,0,0,0
03459,1977,0,0,0
03459,1978,0,0,0
03459,1979,0,0,0
03459,1980,0,0,0
03459,1981,0,0,0
03459,1982,0,0,0
03459,1983,0,0,0
03459,1984,0,0,0
03459,1985,0,0,0
03459,1986,0,0,0
03459,1987,0,0,0
03459,1988,0,0,0
03459,1989,0,0,0
03459,1990,1,50,0.02356500878974828
03459,1991,1,50,0.02356500878974828
03459,1992,2,130,0.061269022853345526
03459,1993,7,670,0.31577111778262695
03459,1994,10,930,0.438309163489318
03459,1995,11,1180,0.5561342074380594
03459,1996,13,1929,0.9091380391084886
03459,1997,15,2679,1.2626131709547128
03459,1998,15,2679,1.2626131709547128
03459,1999,15,2679,1.2626131709547128
03459,2000,15,2679,1.2626131709547128
03459,2001,19,8679,4.090414225724507
03459,2002,39,37779,17.805249341358003
03459,2003,56,65179,30.71887415814006
03459,2004,70,95479,44.99926948472752
03459,2005,88,133279,62.814416129777214
03459,2006,103,159089,74.97867366704529
03459,2007,115,186689,87.98655851898633
03459,2008,115,186689,87.98655851898633
03459,2009,115,186689,87.98655851898633
03459,2010,115,186689,87.98655851898633
03459,2011,115,186689,87.98655851898633
03459,2012,119,190714,89.88354172656106
03459,2013,120,190744,89.89768073183491
03459,2014,128,211744,99.79498442352919
03459,2015,133,223754,105.45529953482672
03459,2016,166,323144,152.29782400708837
03459,2017,179,369144,173.97763209365678
03459,2018,194,425144,200.37044193817485
03459,2019,196,433544,204.32936341485257
03459,2020,200,448064,211.17264196739546
03459,2021,205,468064,220.59864548329477
03459,2022,205,468064,220.59864548329477
03459,2023,212,497464,234.45487065166677
03460,1960,0,0,0
03460,1961,0,0,0
03460,1962,0,0,0
03460,1963,0,0,0
03460,1964,0,0,0
03460,1965,0,0,0
03460,1966,0,0,0
03460,1967,0,0,0
03460,1968,0,0,0
03460,1969,0,0,0
03460,1970,0,0,0
03460,1971,0,0,0
03460,1972,0,0,0
03460,1973,0,0,0
03460,1974,0,0,0
03460,1975,0,0,0
03460,1976,0,0,0
03460,1977,0,0,0
03460,1978,0,0,0
03460,1979,0,0,0
03460,1980,0,0,0
03460,1981,0,0,0
03460,1982,0,0,0
03460,1983,0,0,0
03460,1984,0,0,0
03460,1985,0,0,0
03460,1986,0,0,0
03460,1987,0,0,0
03460,1988,0,0,0
03460,1989,0,0,0
03460,1990,0,0,0
03460,1991,0,0,0
03460,1992,0,0,0
03460,1993,0,0,0
03460,1994,0,0,0
03460,1995,0,0,0
03460,1996,0,0,0
03460,1997,0,0,0
03460,1998,3,1500,1.842276562557571
03460,1999,3,1500,1.842276562557571
03460,2000,5,3500,4.298645312634332
03460,2001,14,16700,20.51067906314096
03460,2002,25,36900,45.320003438916245
03460,2003,39,62600,76.88434187740263
03460,2004,43,69200,84.99035875265595
03460,2005,43,69200,84.99035875265595
03460,2006,43,69200,84.99035875265595
03460,2007,43,69200,84.99035875265595
03460,2008,43,69200,84.99035875265595
03460,2009,43,69200,84.99035875265595
03460,2010,43,69200,84.99035875265595
03460,2011,43,69200,84.99035875265595
03460,2012,45,73800,90.64000687783249
03460,2013,46,76100,93.46483094042077
03460,2014,46,76100,93.46483094042077
03460,2015,46,76100,93.46483094042077
03460,2016,52,97700,119.99361344124979
03460,2017,69,154460,189.7053585684283
03460,2018,70,156760,192.53018263101657
03460,2019,70,156760,192.53018263101657
03460,2020,70,156760,192.53018263101657
03460,2021,70,156760,192.53018263101657
03460,2022,73,167110,205.2418909126638
03460,2023,73,167110,205.2418909126638
03461,1960,0,0,0
03461,1961,0,0,0
03461,1962,0,0,0
03461,1963,0,0,0
03461,1964,0,0,0
03461,1965,0,0,0
03461,1966,0,0,0
03461,1967,0,0,0
03461,1968,0,0,0
03461,1969,0,0,0
03461,1970,0,0,0
03461,1971,0,0,0
03461,1972,0,0,0
03461,1973,0,0,0
03461,1974,0,0,0
03461,1975,0,0,0
03461,1976,0,0,0
03461,1977,0,0,0
03461,1978,0,0,0
03461,1979,0,0,0
03461,1980,0,0,0
03461,1981,0,0,0
03461,1982,0,0,0
03461,1983,0,0,0
03461,1984,0,0,0
03461,1985,0,0,0
03461,1986,0,0,0
03461,1987,0,0,0
03461,1988,0,0,0
03461,1989,1,55,0.06668444918644972
03461,1990,2,130,0.1576177889861539
03461,1991,4,410,0.4971022575717161
03461,1992,5,560,0.6789689371711245
03461,1993,8,1085,1.3155023157690535
03461,1994,9,1235,1.497368995368462
03461,1995,12,2485,3.0129246586968645
03461,1996,13,2985,3.6191469240282257
03461,1997,13,2985,3.6191469240282257
03461,1998,13,2985,3.6191469240282257
03461,1999,13,2985,3.6191469240282257
03461,2000,26,26385,31.990348941535927
03461,2001,44,58235,70.60670724314363
03461,2002,55,77035,93.4006644196028
03461,2003,56,79035,95.82555348092825
03461,2004,61,83435,101.16030941584422
03461,2005,64,87035,105.52510972623003
03461,2006,71,102835,124.68173331070103
03461,2007,72,104835,127.10662237202648
03461,2008,74,108835,131.95640049467738
03461,2009,75,111135,134.74502291520164
03461,2010,76,111935,135.71497853973182
03461,2011,84,130335,158.0239579039259
03461,2012,93,151035,183.12155968864425
03461,2013,96,156435,189.66876015422295
03461,2014,100,168995,204.89706345934675
03461,2015,108,187395,227.20604282354083
03461,2016,115,207365,251.4185601008754
03461,2017,152,315805,382.896045005941
03461,2018,178,393822.5,477.4879361769199
03461,2019,183,407432.5,493.98930623923957
03461,2020,193,414127.5,502.1066223720265
03461,2021,197,414177.5,502.16724459855965
03461,2022,197,414177.5,502.16724459855965
03461,2023,198,418977.5,507.9869783457407
03462,1960,0,0,0
03462,1961,0,0,0
03462,1962,0,0,0
03462,1963,0,0,0
03462,1964,0,0,0
03462,1965,0,0,0
03462,1966,0,0,0
03462,1967,0,0,0
03462,1968,0,0,0
03462,1969,0,0,0
03462,1970,0,0,0
03462,1971,0,0,0
03462,1972,0,0,0
03462,1973,0,0,0
03462,1974,0,0,0
03462,1975,0,0,0
03462,1976,0,0,0
03462,1977,0,0,0
03462,1978,0,0,0
03462,1979,0,0,0
03462,1980,0,0,0
03462,1981,0,0,0
03462,1982,0,0,0
03462,1983,0,0,0
03462,1984,0,0,0
03462,1985,0,0,0
03462,1986,0,0,0
03462,1987,0,0,0
03462,1988,0,0,0
03462,1989,0,0,0
03462,1990,0,0,0
03462,1991,1,225,0.34254917483709885
03462,1992,3,775,1.1798916022166737
03462,1993,5,1525,2.3217221850070033
03462,1994,11,4650,7.079349613300042
03462,1995,18,7875,11.989221119298458
03462,1996,23,10775,16.404299372754398
03462,1997,27,14775,22.49406248096949
03462,1998,53,52725,80.27068997016016
03462,1999,53,52725,80.27068997016016
03462,2000,53,52725,80.27068997016016
03462,2001,56,54125,82.40210705803544
03462,2002,57,54725,83.3155715242677
03462,2003,58,55325,84.22903599049997
03462,2004,59,55625,84.6857682236161
03462,2005,66,66025,100.51915230497534
03462,2006,68,67825,103.25954570367212
03462,2007,72,76725,116.80926861945069
03462,2008,72,76725,116.80926861945069
03462,2009,82,97325,148.1715486267584
03462,2010,86,106525,162.1780037756531
03462,2011,86,106525,162.1780037756531
03462,2012,86,106525,162.1780037756531
03462,2013,106,175365,266.9828268680348
03462,2014,125,224345,341.5519761281286
03462,2015,127,228945,348.55520370257597
03462,2016,147,277145,421.9368491565678
03462,2017,180,364095,554.3130747213933
03462,2018,181,366395,557.814688508617
03462,2019,181,366395,557.814688508617
03462,2020,185,366464.8,557.9209548748553
03462,2021,185,366464.8,557.9209548748553
03462,2022,185,366464.8,557.9209548748553
03462,2023,188,366467.8,557.9255221971865
04011,1960,0,0,0
04011,1961,0,0,0
04011,1962,0,0,0
04011,1963,0,0,0
04011,1964,0,0,0
04011,1965,0,0,0
04011,1966,0,0,0
04011,1967,0,0,0
04011,1968,0,0,0
04011,1969,0,0,0
04011,1970,0,0,0
04011,1971,0,0,0
04011,1972,0,0,0
04011,1973,0,0,0
04011,1974,0,0,0
04011,1975,0,0,0
04011,1976,0,0,0
04011,1977,0,0,0
04011,1978,0,0,0
04011,1979,0,0,0
04011,1980,0,0,0
04011,1981,0,0,0
04011,1982,0,0,0
04011,1983,0,0,0
04011,1984,0,0,0
04011,1985,0,0,0
04011,1986,0,0,0
04011,1987,0,0,0
04011,1988,0,0,0
04011,1989,0,0,0
04011,1990,0,0,0
04011,1991,1,150,0.4714016341923319
04011,1992,1,150,0.4714016341923319
04011,1993,2,300,0.9428032683846638
04011,1994,3,350,1.0999371464487744
04011,1995,3,350,1.0999371464487744
04011,1996,3,350,1.0999371464487744
04011,1997,6,2150,6.756756756756757
04011,1998,7,2650,8.328095537397862
04011,1999,11,5050,15.870521684475174
04011,2000,13,5680,17.850408548082967
04011,2001,13,5680,17.850408548082967
04011,2002,23,25680,80.70395977372722
04011,2003,24,27480,86.3607793840352
04011,2004,28,34480,108.35952231301069
04011,2005,31,39680,124.7014456316782
04011,2006,31,39680,124.7014456316782
04011,2007,33,43680,137.27215587680703
04011,2008,33,43680,137.27215587680703
04011,2009,37,53480,168.07039597737273
04011,2010,47,75980,238.7806411062225
04011,2011,56,97580,306.6624764299183
04011,2012,59,101010,317.4418604651163
04011,2013,61,103014,323.73978629792583
04011,2014,64,111764,351.2382149591452
04011,2015,66,116364,365.69453174104336
04011,2016,67,119364,375.12256442489
04011,2017,67,119364,375.12256442489
04011,2018,71,132164,415.34883720930236
04011,2019,72,132174,415.3802639849152
04011,2020,72,132174,415.3802639849152
04011,2021,72,132174,415.3802639849152
04011,2022,72,132174,415.3802639849152
04011,2023,73,135774,426.6939032055311
04012,1960,0,0,0
04012,1961,0,0,0
04012,1962,0,0,0
04012,1963,0,0,0
04012,1964,0,0,0
04012,1965,0,0,0
04012,1966,0,0,0
04012,1967,0,0,0
04012,1968,0,0,0
04012,1969,0,0,0
04012,1970,0,0,0
04012,1971,0,0,0
04012,1972,0,0,0
04012,1973,0,0,0
04012,1974,0,0,0
04012,1975,0,0,0
04012,1976,0,0,0
04012,1977,0,0,0
04012,1978,0,0,0
04012,1979,0,0,0
04012,1980,0,0,0
04012,1981,0,0,0
04012,1982,0,0,0
04012,1983,0,0,0
04012,1984,0,0,0
04012,1985,0,0,0
04012,1986,0,0,0
04012,1987,0,0,0
04012,1988,0,0,0
04012,1989,0,0,0
04012,1990,0,0,0
04012,1991,0,0,0
04012,1992,1,50,0.49304802287742827
04012,1993,1,50,0.49304802287742827
04012,1994,1,50,0.49304802287742827
04012,1995,1,50,0.49304802287742827
04012,1996,1,50,0.49304802287742827
04012,1997,1,50,0.49304802287742827
04012,1998,1,50,0.49304802287742827
04012,1999,1,50,0.49304802287742827
04012,2000,1,50,0.49304802287742827
04012,2001,1,50,0.49304802287742827
04012,2002,1,50,0.49304802287742827
04012,2003,1,50,0.49304802287742827
04012,2004,2,5050,49.797850310620255
04012,2005,2,5050,49.797850310620255
04012,2006,7,18950,186.8652006705453
04012,2007,8,19850,195.74006508233902
04012,2008,10,29850,294.3496696578247
04012,2009,10,29850,294.3496696578247
04012,2010,11,33220,327.58110639976337
04012,2011,11,33220,327.58110639976337
04012,2012,13,40020,394.6356375110936
04012,2013,14,45020,443.9404397988364
04012,2014,15,48070,474.0163691943595
04012,2015,17,54840,540.7750714919633
04012,2016,17,54840,540.7750714919633
04012,2017,19,66240,653.190020708017
04012,2018,19,66240,653.190020708017
04012,2019,19,66240,653.190020708017
04012,2020,19,66240,653.190020708017
04012,2021,19,66240,653.190020708017
04012,2022,19,66240,653.190020708017
04012,2023,19,66240,653.190020708017
05112,1960,0,0,0
05112,1961,0,0,0
05112,1962,0,0,0
05112,1963,0,0,0
05112,1964,0,0,0
05112,1965,0,0,0
05112,1966,0,0,0
05112,1967,0,0,0
05112,1968,0,0,0
05112,1969,0,0,0
05112,1970,0,0,0
05112,1971,0,0,0
05112,1972,0,0,0
05112,1973,0,0,0
05112,1974,0,0,0
05112,1975,0,0,0
05112,1976,0,0,0
05112,1977,0,0,0
05112,1978,0,0,0
05112,1979,0,0,0
05112,1980,0,0,0
05112,1981,0,0,0
05112,1982,0,0,0
05112,1983,0,0,0
05112,1984,0,0,0
05112,1985,0,0,0
05112,1986,0,0,0
05112,1987,0,0,0
05112,1988,0,0,0
05112,1989,0,0,0
05112,1990,0,0,0
05112,1991,0,0,0
05112,1992,0,0,0
05112,1993,0,0,0
05112,1994,0,0,0
05112,1995,0,0,0
05112,1996,0,0,0
05112,1997,0,0,0
05112,1998,0,0,0
05112,1999,0,0,0
05112,2000,0,0,0
05112,2001,0,0,0
05112,2002,0,0,0
05112,2003,0,0,0
05112,2004,0,0,0
05112,2005,0,0,0
05112,2006,0,0,0
05112,2007,0,0,0
05112,2008,0,0,0
05112,2009,0,0,0
05112,2010,0,0,0
05112,2011,0,0,0
05112,2012,0,0,0
05112,2013,0,0,0
05112,2014,0,0,0
05112,2015,0,0,0
05112,2016,0,0,0
05112,2017,0,0,0
05112,2018,1,2300,9.878027830269714
05112,2019,1,2300,9.878027830269714
05112,2020,1,2300,9.878027830269714
05112,2021,1,2300,9.878027830269714
05112,2022,1,2300,9.878027830269714
05112,2023,1,2300,9.878027830269714
05114,1960,0,0,0
05114,1961,0,0,0
05114,1962,0,0,0
05114,1963,0,0,0
05114,1964,0,0,0
05114,1965,0,0,0
05114,1966,0,0,0
05114,1967,0,0,0
05114,1968,0,0,0
05114,1969,0,0,0
05114,1970,0,0,0
05114,1971,0,0,0
05114,1972,0,0,0
05114,1973,0,0,0
05114,1974,0,0,0
05114,1975,0,0,0
05114,1976,0,0,0
05114,1977,0,0,0
05114,1978,0,0,0
05114,1979,0,0,0
05114,1980,0,0,0
05114,1981,0,0,0
05114,1982,0,0,0
05114,1983,0,0,0
05114,1984,0,0,0
05114,1985,0,0,0
05114,1986,0,0,0
05114,1987,0,0,0
05114,1988,0,0,0
05114,1989,0,0,0
05114,1990,0,0,0
05114,1991,0,0,0
05114,1992,0,0,0
05114,1993,0,0,0
05114,1994,0,0,0
05114,1995,0,0,0
05114,1996,0,0,0
05114,1997,0,0,0
05114,1998,0,0,0
05114,1999,0,0,0
05114,2000,0,0,0
05114,2001,5,3750,27.219278507657688
05114,2002,5,3750,27.219278507657688
05114,2003,7,6750,48.99470131378384
05114,2004,9,10750,78.0285983886187
05114,2005,11,13750,99.80402119474486
05114,2006,11,13750,99.80402119474486
05114,2007,13,17750,128.83791826957972
05114,2008,13,17750,128.83791826957972
05114,2009,13,17750,128.83791826957972
05114,2010,13,17750,128.83791826957972
05114,2011,13,17750,128.83791826957972
05114,2012,13,17750,128.83791826957972
05114,2013,13,17750,128.83791826957972
05114,2014,15,19350,140.45147709951368
05114,2015,16,20150,146.25825651448065
05114,2016,16,20150,146.25825651448065
05114,2017,16,20150,146.25825651448065
05114,2018,16,20150,146.25825651448065
05114,2019,16,20150,146.25825651448065
05114,2020,16,20150,146.25825651448065
05114,2021,16,20150,146.25825651448065
05114,2022,16,20150,146.25825651448065
05114,2023,17,20151,146.26551498874935
05116,1960,0,0,0
05116,1961,0,0,0
05116,1962,0,0,0
05116,1963,0,0,0
05116,1964,0,0,0
05116,1965,0,0,0
05116,1966,0,0,0
05116,1967,0,0,0
05116,1968,0,0,0
05116,1969,0,0,0
05116,1970,0,0,0
05116,1971,0,0,0
05116,1972,0,0,0
05116,1973,0,0,0
05116,1974,0,0,0
05116,1975,0,0,0
05116,1976,0,0,0
05116,1977,0,0,0
05116,1978,0,0,0
05116,1979,0,0,0
05116,1980,0,0,0
05116,1981,0,0,0
05116,1982,0,0,0
05116,1983,0,0,0
05116,1984,0,0,0
05116,1985,0,0,0
05116,1986,0,0,0
05116,1987,0,0,0
05116,1988,0,0,0
05116,1989,0,0,0
05116,1990,0,0,0
05116,1991,0,0,0
05116,1992,0,0,0
05116,1993,0,0,0
05116,1994,0,0,0
05116,1995,0,0,0
05116,1996,0,0,0
05116,1997,0,0,0
05116,1998,0,0,0
05116,1999,0,0,0
05116,2000,0,0,0
05116,2001,0,0,0
05116,2002,1,1500,8.799202205666687
05116,2003,1,1500,8.799202205666687
05116,2004,1,1500,8.799202205666687
05116,2005,1,1500,8.799202205666687
05116,2006,1,1500,8.799202205666687
05116,2007,2,3800,22.291312254355606
05116,2008,5,10700,62.76764240042236
05116,2009,11,21700,127.29512524197806
05116,2010,11,21700,127.29512524197806
05116,2011,11,21700,127.29512524197806
05116,2012,13,23300,136.68094092802252
05116,2013,13,23300,136.68094092802252
05116,2014,13,23300,136.68094092802252
05116,2015,13,23300,136.68094092802252
05116,2016,14,23309.9,136.73901566257993
05116,2017,14,23309.9,136.73901566257993
05116,2018,15,25609.9,150.23112571126885
05116,2019,15,25609.9,150.23112571126885
05116,2020,15,25609.9,150.23112571126885
05116,2021,15,25609.9,150.23112571126885
05116,2022,15,25609.9,150.23112571126885
05116,2023,18,42509.9,249.36880389511353
05119,1960,0,0,0
05119,1961,0,0,0
05119,1962,0,0,0
05119,1963,0,0,0
05119,1964,0,0,0
05119,1965,0,0,0
05119,1966,0,0,0
05119,1967,0,0,0
05119,1968,0,0,0
05119,1969,0,0,0
05119,1970,0,0,0
05119,1971,0,0,0
05119,1972,0,0,0
05119,1973,0,0,0
05119,1974,0,0,0
05119,1975,0,0,0
05119,1976,0,0,0
05119,1977,0,0,0
05119,1978,0,0,0
05119,1979,0,0,0
05119,1980,0,0,0
05119,1981,0,0,0
05119,1982,0,0,0
05119,1983,0,0,0
05119,1984,0,0,0
05119,1985,0,0,0
05119,1986,0,0,0
05119,1987,0,0,0
05119,1988,0,0,0
05119,1989,0,0,0
05119,1990,0,0,0
05119,1991,0,0,0
05119,1992,0,0,0
05119,1993,0,0,0
05119,1994,0,0,0
05119,1995,0,0,0
05119,1996,0,0,0
05119,1997,0,0,0
05119,1998,0,0,0
05119,1999,0,0,0
05119,2000,0,0,0
05119,2001,0,0,0
05119,2002,0,0,0
05119,2003,0,0,0
05119,2004,0,0,0
05119,2005,0,0,0
05119,2006,0,0,0
05119,2007,0,0,0
05119,2008,0,0,0
05119,2009,0,0,0
05119,2010,0,0,0
05119,2011,0,0,0
05119,2012,0,0,0
05119,2013,0,0,0
05119,2014,0,0,0
05119,2015,0,0,0
05119,2016,0,0,0
05119,2017,0,0,0
05119,2018,0,0,0
05119,2019,0,0,0
05119,2020,0,0,0
05119,2021,0,0,0
05119,2022,0,0,0
05119,2023,1,1,0.012971851083149565
05120,1960,0,0,0
05120,1961,0,0,0
05120,1962,0,0,0
05120,1963,0,0,0
05120,1964,0,0,0
05120,1965,0,0,0
05120,1966,0,0,0
05120,1967,0,0,0
05120,1968,0,0,0
05120,1969,0,0,0
05120,1970,0,0,0
05120,1971,0,0,0
05120,1972,0,0,0
05120,1973,0,0,0
05120,1974,0,0,0
05120,1975,0,0,0
05120,1976,0,0,0
05120,1977,0,0,0
05120,1978,0,0,0
05120,1979,0,0,0
05120,1980,0,0,0
05120,1981,0,0,0
05120,1982,0,0,0
05120,1983,0,0,0
05120,1984,0,0,0
05120,1985,0,0,0
05120,1986,0,0,0
05120,1987,0,0,0
05120,1988,0,0,0
05120,1989,0,0,0
05120,1990,0,0,0
05120,1991,0,0,0
05120,1992,0,0,0
05120,1993,0,0,0
05120,1994,0,0,0
05120,1995,0,0,0
05120,1996,0,0,0
05120,1997,0,0,0
05120,1998,0,0,0
05120,1999,0,0,0
05120,2000,0,0,0
05120,2001,0,0,0
05120,2002,0,0,0
05120,2003,0,0,0
05120,2004,1,1500,20.128824476650564
05120,2005,1,1500,20.128824476650564
05120,2006,1,1500,20.128824476650564
05120,2007,1,1500,20.128824476650564
05120,2008,1,1500,20.128824476650564
